"Step","20251218-210813-stage1-CIFAR10-ResNet18-sigmoid-4.0 - train/loss","20251218-210813-stage1-CIFAR10-ResNet18-sigmoid-4.0 - train/loss__MIN","20251218-210813-stage1-CIFAR10-ResNet18-sigmoid-4.0 - train/loss__MAX","20251218-210657-stage1-CIFAR10-VGG19-sigmoid-4.0 - train/loss","20251218-210657-stage1-CIFAR10-VGG19-sigmoid-4.0 - train/loss__MIN","20251218-210657-stage1-CIFAR10-VGG19-sigmoid-4.0 - train/loss__MAX","20251218-210018-stage1-CIFAR10-VGG8-sigmoid-4.0 - train/loss","20251218-210018-stage1-CIFAR10-VGG8-sigmoid-4.0 - train/loss__MIN","20251218-210018-stage1-CIFAR10-VGG8-sigmoid-4.0 - train/loss__MAX","20251218-205922-stage1-CIFAR10-VGG16-sigmoid-4.0 - train/loss","20251218-205922-stage1-CIFAR10-VGG16-sigmoid-4.0 - train/loss__MIN","20251218-205922-stage1-CIFAR10-VGG16-sigmoid-4.0 - train/loss__MAX"
"56850","0.15496654139879423","0.15496654139879423","0.15496654139879423","0.24639488226519182","0.24639488226519182","0.24639488226519182","0.18774585736294588","0.18774585736294588","0.18774585736294588","0.22009553846258384","0.22009553846258384","0.22009553846258384"
"56900","0.15427502100039453","0.15427502100039453","0.15427502100039453","0.24804994952186799","0.24804994952186799","0.24804994952186799","0.18719218794292616","0.18719218794292616","0.18719218794292616","0.225177594722764","0.225177594722764","0.225177594722764"
"56950","0.1550487919303123","0.1550487919303123","0.1550487919303123","0.2485603713139426","0.2485603713139426","0.2485603713139426","0.1910969052114524","0.1910969052114524","0.1910969052114524","0.2270442790177185","0.2270442790177185","0.2270442790177185"
"57000","0.15479595754660813","0.15479595754660813","0.15479595754660813","0.25178484976583837","0.25178484976583837","0.25178484976583837","0.19249187385529473","0.19249187385529473","0.19249187385529473","0.22787130071349393","0.22787130071349393","0.22787130071349393"
"57050","0.152854086444033","0.152854086444033","0.152854086444033","0.2512934329929981","0.2512934329929981","0.2512934329929981","0.19326161162069674","0.19326161162069674","0.19326161162069674","0.22837551618308832","0.22837551618308832","0.22837551618308832"
"57100","0.17274171163638433","0.17274171163638433","0.17274171163638433","0.24923198123772938","0.24923198123772938","0.24923198123772938","0.19507271349430083","0.19507271349430083","0.19507271349430083","0.20573602815469105","0.20573602815469105","0.20573602815469105"
"57150","0.16413905116227956","0.16413905116227956","0.16413905116227956","0.2645908275475869","0.2645908275475869","0.2645908275475869","0.18555605365679814","0.18555605365679814","0.18555605365679814","0.21610543727874756","0.21610543727874756","0.21610543727874756"
"57200","0.15577742321335752","0.15577742321335752","0.15577742321335752","0.2597937210746433","0.2597937210746433","0.2597937210746433","0.1861414193459179","0.1861414193459179","0.1861414193459179","0.219485860220764","0.219485860220764","0.219485860220764"
"57250","0.15398544443376136","0.15398544443376136","0.15398544443376136","0.2586181982900157","0.2586181982900157","0.2586181982900157","0.186540026827292","0.186540026827292","0.186540026827292","0.21866764990669307","0.21866764990669307","0.21866764990669307"
"57300","0.15104594504417376","0.15104594504417376","0.15104594504417376","0.25650362206059835","0.25650362206059835","0.25650362206059835","0.1861722241307414","0.1861722241307414","0.1861722241307414","0.22511676716250043","0.22511676716250043","0.22511676716250043"
"57350","0.14975084298343028","0.14975084298343028","0.14975084298343028","0.25329903729681696","0.25329903729681696","0.25329903729681696","0.1835508000738216","0.1835508000738216","0.1835508000738216","0.22480930922166356","0.22480930922166356","0.22480930922166356"
"57400","0.15066857199583736","0.15066857199583736","0.15066857199583736","0.2551515333709263","0.2551515333709263","0.2551515333709263","0.1834407378993337","0.1834407378993337","0.1834407378993337","0.22221495012442272","0.22221495012442272","0.22221495012442272"
"57450","0.15083824476762994","0.15083824476762994","0.15083824476762994","0.25461067259311676","0.25461067259311676","0.25461067259311676","0.1846992040946059","0.1846992040946059","0.1846992040946059","0.22240838747318478","0.22240838747318478","0.22240838747318478"
"57500","0.13679497564832369","0.13679497564832369","0.13679497564832369","0.26183994052310783","0.26183994052310783","0.26183994052310783","0.19191320706158876","0.19191320706158876","0.19191320706158876","0.2147803083062172","0.2147803083062172","0.2147803083062172"
"57550","0.13209456970562805","0.13209456970562805","0.13209456970562805","0.2517297161189285","0.2517297161189285","0.2517297161189285","0.18176971023549904","0.18176971023549904","0.18176971023549904","0.21985315591902346","0.21985315591902346","0.21985315591902346"
"57600","0.13379285169104416","0.13379285169104416","0.13379285169104416","0.2494836807731659","0.2494836807731659","0.2494836807731659","0.18643426510595507","0.18643426510595507","0.18643426510595507","0.22324843933024713","0.22324843933024713","0.22324843933024713"
"57650","0.14242819360532294","0.14242819360532294","0.14242819360532294","0.2494628169927104","0.2494628169927104","0.2494628169927104","0.1899209031942247","0.1899209031942247","0.1899209031942247","0.2218968694836929","0.2218968694836929","0.2218968694836929"
"57700","0.14153222019584583","0.14153222019584583","0.14153222019584583","0.2477302855945059","0.2477302855945059","0.2477302855945059","0.1895438789922212","0.1895438789922212","0.1895438789922212","0.2189662857979004","0.2189662857979004","0.2189662857979004"
"57750","0.14523370695864632","0.14523370695864632","0.14523370695864632","0.24858676571480548","0.24858676571480548","0.24858676571480548","0.1877537647901225","0.1877537647901225","0.1877537647901225","0.22237402021232314","0.22237402021232314","0.22237402021232314"
"57800","0.1469851787213558","0.1469851787213558","0.1469851787213558","0.24920681749045112","0.24920681749045112","0.24920681749045112","0.18837590113190222","0.18837590113190222","0.18837590113190222","0.22170815690432066","0.22170815690432066","0.22170815690432066"
"57850","0.14788624140269616","0.14788624140269616","0.14788624140269616","0.2501777739209287","0.2501777739209287","0.2501777739209287","0.1898468473458035","0.1898468473458035","0.1898468473458035","0.2204255209090238","0.2204255209090238","0.2204255209090238"
"57900","0.14591179472027402","0.14591179472027402","0.14591179472027402","0.23497234375187845","0.23497234375187845","0.23497234375187845","0.1702610868396181","0.1702610868396181","0.1702610868396181","0.24094515722809415","0.24094515722809415","0.24094515722809415"
"57950","0.1432306698287826","0.1432306698287826","0.1432306698287826","0.2410766897072275","0.2410766897072275","0.2410766897072275","0.17362064168036703","0.17362064168036703","0.17362064168036703","0.22906281000160308","0.22906281000160308","0.22906281000160308"
"58000","0.1442721342681942","0.1442721342681942","0.1442721342681942","0.2438508541064155","0.2438508541064155","0.2438508541064155","0.17254185351662168","0.17254185351662168","0.17254185351662168","0.22719767286365194","0.22719767286365194","0.22719767286365194"
"58050","0.1420115716958958","0.1420115716958958","0.1420115716958958","0.2549504952841118","0.2549504952841118","0.2549504952841118","0.1757541606660749","0.1757541606660749","0.1757541606660749","0.22863787636567987","0.22863787636567987","0.22863787636567987"
"58100","0.1423723273650771","0.1423723273650771","0.1423723273650771","0.25374989061268616","0.25374989061268616","0.25374989061268616","0.1776093523709559","0.1776093523709559","0.1776093523709559","0.2251414087772881","0.2251414087772881","0.2251414087772881"
"58150","0.14209741013052185","0.14209741013052185","0.14209741013052185","0.25215900905246025","0.25215900905246025","0.25215900905246025","0.1765693263167206","0.1765693263167206","0.1765693263167206","0.22465639698315845","0.22465639698315845","0.22465639698315845"
"58200","0.1440597639472277","0.1440597639472277","0.1440597639472277","0.2554020046203344","0.2554020046203344","0.2554020046203344","0.1798588058746255","0.1798588058746255","0.1798588058746255","0.22684960257452172","0.22684960257452172","0.22684960257452172"
"58250","0.14439901939104494","0.14439901939104494","0.14439901939104494","0.2548780394207404","0.2548780394207404","0.2548780394207404","0.18223638315113655","0.18223638315113655","0.18223638315113655","0.2269958226355498","0.2269958226355498","0.2269958226355498"
"58300","0.14597541235742115","0.14597541235742115","0.14597541235742115","0.247682739226591","0.247682739226591","0.247682739226591","0.16979728417382353","0.16979728417382353","0.16979728417382353","0.2193049460294701","0.2193049460294701","0.2193049460294701"
"58350","0.14145830755486435","0.14145830755486435","0.14145830755486435","0.24708836606663206","0.24708836606663206","0.24708836606663206","0.1748167667133005","0.1748167667133005","0.1748167667133005","0.22292927952240343","0.22292927952240343","0.22292927952240343"
"58400","0.1431778588292884","0.1431778588292884","0.1431778588292884","0.2441767341863941","0.2441767341863941","0.2441767341863941","0.1786514881368674","0.1786514881368674","0.1786514881368674","0.21854466189381103","0.21854466189381103","0.21854466189381103"
"58450","0.143254566937685","0.143254566937685","0.143254566937685","0.2426495902861158","0.2426495902861158","0.2426495902861158","0.17837789066834375","0.17837789066834375","0.17837789066834375","0.21533106880572936","0.21533106880572936","0.21533106880572936"
"58500","0.14537760045779638","0.14537760045779638","0.14537760045779638","0.24383156432593164","0.24383156432593164","0.24383156432593164","0.17712869302731407","0.17712869302731407","0.17712869302731407","0.21537138330788652","0.21537138330788652","0.21537138330788652"
"58550","0.14481319604467038","0.14481319604467038","0.14481319604467038","0.24643612101878207","0.24643612101878207","0.24643612101878207","0.17856700599754918","0.17856700599754918","0.17856700599754918","0.21868874334207136","0.21868874334207136","0.21868874334207136"
"58600","0.14577678813223252","0.14577678813223252","0.14577678813223252","0.24708203086901825","0.24708203086901825","0.24708203086901825","0.1787810241640137","0.1787810241640137","0.1787810241640137","0.2183183278692396","0.2183183278692396","0.2183183278692396"
"58650","0.15327446162700653","0.15327446162700653","0.15327446162700653","0.2712077498435974","0.2712077498435974","0.2712077498435974","0.1933332085609436","0.1933332085609436","0.1933332085609436","0.1975916624069214","0.1975916624069214","0.1975916624069214"
"58700","0.13737423053266956","0.13737423053266956","0.13737423053266956","0.2472385051203709","0.2472385051203709","0.2472385051203709","0.17640195801561953","0.17640195801561953","0.17640195801561953","0.21476723750432333","0.21476723750432333","0.21476723750432333"
"58750","0.13628514158991303","0.13628514158991303","0.13628514158991303","0.2407222879995214","0.2407222879995214","0.2407222879995214","0.17570658972357758","0.17570658972357758","0.17570658972357758","0.21318851971980368","0.21318851971980368","0.21318851971980368"
"58800","0.14066503727376856","0.14066503727376856","0.14066503727376856","0.24031725392633715","0.24031725392633715","0.24031725392633715","0.17776392222635004","0.17776392222635004","0.17776392222635004","0.21883603348242525","0.21883603348242525","0.21883603348242525"
"58850","0.1418686472250158","0.1418686472250158","0.1418686472250158","0.23843466631363874","0.23843466631363874","0.23843466631363874","0.17701084337276013","0.17701084337276013","0.17701084337276013","0.22009109902144663","0.22009109902144663","0.22009109902144663"
"58900","0.14525759185987164","0.14525759185987164","0.14525759185987164","0.23787044997946674","0.23787044997946674","0.23787044997946674","0.18061971248858477","0.18061971248858477","0.18061971248858477","0.21851626792514467","0.21851626792514467","0.21851626792514467"
"58950","0.1464998830122211","0.1464998830122211","0.1464998830122211","0.24162755391724483","0.24162755391724483","0.24162755391724483","0.18261139213642805","0.18261139213642805","0.18261139213642805","0.2198342941330121","0.2198342941330121","0.2198342941330121"
"59000","0.14809982181444467","0.14809982181444467","0.14809982181444467","0.24401186580671544","0.24401186580671544","0.24401186580671544","0.1821529316341775","0.1821529316341775","0.1821529316341775","0.2208947412393711","0.2208947412393711","0.2208947412393711"
"59050","0.17110829651355744","0.17110829651355744","0.17110829651355744","0.21734606623649597","0.21734606623649597","0.21734606623649597","0.19039826542139054","0.19039826542139054","0.19039826542139054","0.21459852084517478","0.21459852084517478","0.21459852084517478"
"59100","0.14330647277335326","0.14330647277335326","0.14330647277335326","0.2369968886176745","0.2369968886176745","0.2369968886176745","0.1734198909252882","0.1734198909252882","0.1734198909252882","0.2082033717383941","0.2082033717383941","0.2082033717383941"
"59150","0.1436607699502598","0.1436607699502598","0.1436607699502598","0.24247658239169553","0.24247658239169553","0.24247658239169553","0.1714504903013056","0.1714504903013056","0.1714504903013056","0.20519634810360995","0.20519634810360995","0.20519634810360995"
"59200","0.14814920644275845","0.14814920644275845","0.14814920644275845","0.24234701581299306","0.24234701581299306","0.24234701581299306","0.172931505786255","0.172931505786255","0.172931505786255","0.207777784159407","0.207777784159407","0.207777784159407"
"59250","0.1490332065238839","0.1490332065238839","0.1490332065238839","0.24259026249249777","0.24259026249249777","0.24259026249249777","0.1702226192823478","0.1702226192823478","0.1702226192823478","0.2098209262603805","0.2098209262603805","0.2098209262603805"
"59300","0.1479801882058382","0.1479801882058382","0.1479801882058382","0.24269836840148157","0.24269836840148157","0.24269836840148157","0.17285829664996036","0.17285829664996036","0.17285829664996036","0.21313357559534218","0.21313357559534218","0.21313357559534218"
